,tag,t,z,mass,width
37169,1.00,12457.00,454.69,1629109.00,8556.66
37172,1.00,12458.00,452.53,1515464.00,9496.06
37175,1.00,12459.00,442.54,1066018.00,7358.40
37178,1.00,12460.00,433.63,1050106.00,6658.98
37181,1.00,12461.00,425.82,1199338.00,7886.64
37184,1.00,12462.00,419.49,1066330.00,6766.27
37187,1.00,12463.00,413.79,1064149.00,6654.58
37190,1.00,12464.00,409.59,1131607.00,7292.62
37193,1.00,12465.00,405.53,1196751.00,7287.70
37196,1.00,12466.00,402.23,1234331.00,7494.97
37199,1.00,12467.00,399.44,1169404.00,7095.28
37202,1.00,12468.00,403.30,1266193.00,8066.36
37205,1.00,12469.00,413.60,1600542.00,9102.84
37208,1.00,12470.00,419.89,1699956.00,9085.30
37211,1.00,12471.00,424.95,1725597.00,9612.74
37214,1.00,12472.00,429.84,1693295.00,9694.44
37217,1.00,12473.00,435.15,1619096.00,8849.50
37220,1.00,12474.00,438.78,1497671.00,8214.74
37223,1.00,12475.00,442.37,1538308.00,8040.65
37226,1.00,12476.00,445.26,1157855.00,7328.21
37229,1.00,12477.00,449.49,1159797.00,6932.66
37232,1.00,12478.00,443.88,1226186.00,8662.94
37235,1.00,12479.00,432.70,1366231.00,8618.61
37238,1.00,12480.00,425.54,1445659.00,8793.46
37241,1.00,12481.00,419.61,1369440.00,7879.30
37244,1.00,12482.00,413.49,1345865.00,7475.10
37247,1.00,12483.00,408.66,1695454.00,9129.58
37250,1.00,12484.00,405.27,1756339.00,8982.66
37253,1.00,12485.00,401.09,1361667.00,7903.09
37256,1.00,12486.00,395.86,1249450.00,7324.91
37259,1.00,12487.00,392.43,1178807.00,6429.14
37262,1.00,12488.00,397.57,1427037.00,8627.00
37265,1.00,12489.00,408.07,1208249.00,7488.31
37268,1.00,12490.00,414.73,1217799.00,6947.06
37271,1.00,12491.00,419.96,980547.00,6271.16
37274,1.00,12492.00,425.22,1096492.00,6742.37
37277,1.00,12493.00,429.95,1243821.00,7393.41
37280,1.00,12494.00,436.70,1199360.00,7085.61
37283,1.00,12495.00,439.99,1211701.00,6966.29
37286,1.00,12496.00,443.37,1204766.00,6787.34
37289,1.00,12497.00,444.71,1043787.00,6664.75
37292,1.00,12498.00,434.10,1575792.00,9703.39
37295,1.00,12499.00,426.05,1731309.00,10141.31
37298,1.00,12500.00,419.71,1796909.00,9820.28
37301,1.00,12501.00,414.83,1679610.00,8904.83
37304,1.00,12502.00,410.20,1939339.00,9643.02
37307,1.00,12503.00,405.77,1440201.00,8195.59
37310,1.00,12504.00,402.40,1545963.00,8136.03
37313,1.00,12505.00,399.34,1603741.00,8860.35
37316,1.00,12506.00,394.78,1421114.00,7940.05
37319,1.00,12507.00,393.21,1429807.00,8243.29
37322,1.00,12508.00,402.67,1529192.00,9949.97
37325,1.00,12509.00,411.97,1599411.00,8935.15
37328,1.00,12510.00,419.60,1614082.00,9263.37
37331,1.00,12511.00,425.27,2156735.00,10541.75
37334,1.00,12512.00,429.93,2498474.00,11846.09
37337,1.00,12513.00,433.55,2580466.00,11557.82
37340,1.00,12514.00,436.23,2157594.00,10385.20
37343,1.00,12515.00,439.71,2143231.00,10538.82
37346,1.00,12516.00,443.46,1457377.00,8238.29
37349,1.00,12517.00,442.66,1276903.00,8492.12
37352,1.00,12518.00,431.61,1532422.00,8741.07
37355,1.00,12519.00,424.11,1207213.00,7343.78
37358,1.00,12520.00,416.54,1096056.00,6548.30
37361,1.00,12521.00,409.55,1859410.00,9381.52
37364,1.00,12522.00,404.96,2347288.00,10771.89
37367,1.00,12523.00,401.76,1881429.00,9515.72
37370,1.00,12524.00,397.06,2389332.00,11292.95
37373,1.00,12525.00,394.39,2529395.00,12200.00
37376,1.00,12526.00,392.06,2461047.00,10983.84
37379,1.00,12527.00,394.65,2117343.00,11942.56
37382,1.00,12528.00,404.09,2214685.00,11315.58
37385,1.00,12529.00,410.81,2393782.00,11133.99
37388,1.00,12530.00,416.22,1881385.00,9835.71
37391,1.00,12531.00,421.76,1311270.00,7291.53
37394,1.00,12532.00,426.83,995341.00,6211.91
37397,1.00,12533.00,431.16,997201.00,6553.09
37400,1.00,12534.00,436.67,1606592.00,8442.75
37403,1.00,12535.00,441.53,1587452.00,8712.54
37406,1.00,12536.00,445.25,1278047.00,7934.87
37409,1.00,12537.00,442.18,1238708.00,8219.35
37412,1.00,12538.00,431.09,1157472.00,7980.21
37415,1.00,12539.00,421.49,994645.00,6669.54
37418,1.00,12540.00,414.17,1072373.00,6502.10
37421,1.00,12541.00,408.44,1317488.00,7444.69
37424,1.00,12542.00,403.57,1266372.00,7039.73
37427,1.00,12543.00,398.25,1082094.00,6953.00
37430,1.00,12544.00,393.38,1157650.00,7672.21
37433,1.00,12545.00,389.04,1272281.00,7680.73
37436,1.00,12546.00,385.82,1198348.00,7458.20
37439,1.00,12547.00,391.95,1269006.00,8776.66
37442,1.00,12548.00,404.15,1464049.00,8713.54
37445,1.00,12549.00,411.17,2060402.00,10179.83
37448,1.00,12550.00,416.76,2073914.00,10512.89
37451,1.00,12551.00,422.99,1423756.00,8485.42
37454,1.00,12552.00,428.67,1007290.00,6532.25
37457,1.00,12553.00,433.88,934391.00,5953.26
37460,1.00,12554.00,438.13,1425990.00,8126.14
37463,1.00,12555.00,442.05,1935902.00,10857.68
37466,1.00,12556.00,443.78,1983963.00,9957.78
37469,1.00,12557.00,439.50,2019426.00,11137.38
37472,1.00,12558.00,431.35,1558540.00,9203.61
37475,1.00,12559.00,422.86,1539143.00,8790.20
37478,1.00,12560.00,415.34,1521041.00,8248.22
37481,1.00,12561.00,410.25,2000036.00,9417.65
37484,1.00,12562.00,406.63,1666353.00,8603.39
37487,1.00,12563.00,403.74,1918194.00,9289.81
37490,1.00,12564.00,399.80,1731471.00,9158.31
37493,1.00,12565.00,396.10,2030806.00,9968.88
37496,1.00,12566.00,394.13,1747223.00,9562.48
37499,1.00,12567.00,400.28,1645707.00,9300.34
37502,1.00,12568.00,410.96,1359033.00,8100.84
37505,1.00,12569.00,417.73,1240498.00,7501.16
37508,1.00,12570.00,423.94,1080724.00,6892.40
37511,1.00,12571.00,429.67,1197058.00,6818.14
37514,1.00,12572.00,433.18,1251860.00,7578.90
37517,1.00,12573.00,437.94,1559133.00,8341.62
37520,1.00,12574.00,441.10,1521188.00,7980.51
37523,1.00,12575.00,441.79,1470231.00,8459.22
37526,1.00,12576.00,443.52,1740982.00,9407.27
37529,1.00,12577.00,434.13,1743776.00,10273.77
37532,1.00,12578.00,427.21,1761922.00,9830.87
37535,1.00,12579.00,423.44,1910651.00,9803.83
37538,1.00,12580.00,418.41,1546640.00,8549.69
37541,1.00,12581.00,413.68,1490106.00,8274.31
37544,1.00,12582.00,410.56,1585991.00,8525.19
37547,1.00,12583.00,405.11,1365223.00,8065.16
37550,1.00,12584.00,401.45,1401963.00,8069.41
37553,1.00,12585.00,397.53,1496460.00,8390.23
37556,1.00,12586.00,397.70,1741229.00,9724.71
37559,1.00,12587.00,407.20,1254969.00,8732.87
37562,1.00,12588.00,415.89,1061409.00,7064.32
37565,1.00,12589.00,424.03,1121359.00,6729.94
37568,1.00,12590.00,430.00,1164204.00,6817.05
37571,1.00,12591.00,435.50,1189914.00,7112.93
37574,1.00,12592.00,440.86,1190390.00,7175.08
37577,1.00,12593.00,445.15,1242369.00,6993.41
37580,1.00,12594.00,449.05,1095295.00,6388.63
37583,1.00,12595.00,451.53,1108337.00,6166.27
37586,1.00,12596.00,449.32,1248147.00,8301.14
37589,1.00,12597.00,439.04,1698111.00,9607.85
37592,1.00,12598.00,430.38,1456541.00,9070.83
37595,1.00,12599.00,422.27,1511573.00,8450.19
37598,1.00,12600.00,417.53,1285846.00,7118.78
37601,1.00,12601.00,412.29,1108879.00,6440.90
37604,1.00,12602.00,407.39,1446442.00,7701.42
37607,1.00,12603.00,404.10,1878722.00,9017.19
37610,1.00,12604.00,401.04,1939126.00,10772.00
37613,1.00,12605.00,398.86,1647253.00,8833.89
37616,1.00,12606.00,401.44,1601811.00,9046.76
37619,1.00,12607.00,412.42,1518088.00,8328.43
37622,1.00,12608.00,418.40,2032096.00,10300.75
37625,1.00,12609.00,424.28,1724767.00,9489.87
37628,1.00,12610.00,430.19,1798498.00,9478.78
37631,1.00,12611.00,434.40,1797538.00,9668.24
37634,1.00,12612.00,438.74,1932839.00,9478.72
37637,1.00,12613.00,442.78,2354247.00,11300.66
37640,1.00,12614.00,445.64,2200817.00,10684.02
37643,1.00,12615.00,448.88,2392570.00,11506.99
37646,1.00,12616.00,446.53,1692100.00,10289.81
37649,1.00,12617.00,435.50,1060166.00,6749.13
37652,1.00,12618.00,426.81,1087334.00,7127.44
37655,1.00,12619.00,419.81,1152589.00,7300.79
37658,1.00,12620.00,414.08,1045982.00,6385.40
37661,1.00,12621.00,408.93,1319495.00,7611.13
37664,1.00,12622.00,405.11,1358772.00,8090.37
37667,1.00,12623.00,401.80,1252574.00,7778.12
37670,1.00,12624.00,399.09,1183979.00,7379.30
37673,1.00,12625.00,395.94,1111040.00,6757.27
37676,1.00,12626.00,403.10,1002063.00,6743.84
37679,1.00,12627.00,414.42,1188470.00,7076.53
37682,1.00,12628.00,420.65,1663792.00,8716.09
37685,1.00,12629.00,425.99,1629919.00,9061.40
37688,1.00,12630.00,431.27,1768981.00,9621.39
37691,1.00,12631.00,434.96,1611187.00,8456.35
37694,1.00,12632.00,438.36,1352167.00,7727.63
37697,1.00,12633.00,442.71,1211527.00,7234.32
37700,1.00,12634.00,446.25,1303187.00,7304.24
37703,1.00,12635.00,449.18,1249001.00,7350.67
37706,1.00,12636.00,440.78,1383333.00,9398.94
37709,1.00,12637.00,429.25,1293728.00,8834.74
37712,1.00,12638.00,420.69,1305277.00,7894.72
37715,1.00,12639.00,415.67,1314962.00,7968.78
37718,1.00,12640.00,410.82,1778731.00,8589.09
37721,1.00,12641.00,407.19,1586188.00,8118.15
37724,1.00,12642.00,403.16,1478325.00,7967.74
37727,1.00,12643.00,398.82,1381159.00,8326.45
37730,1.00,12644.00,395.84,1572857.00,8211.84
37733,1.00,12645.00,393.29,1685213.00,8490.39
37736,1.00,12646.00,400.52,1299759.00,9209.63
37739,1.00,12647.00,411.31,1183185.00,7494.72
37742,1.00,12648.00,419.66,1406889.00,8264.40
37745,1.00,12649.00,425.44,1091189.00,7100.56
37748,1.00,12650.00,431.84,1186908.00,7548.54
37751,1.00,12651.00,436.62,1346111.00,7937.94
37754,1.00,12652.00,440.48,1296976.00,7419.21
37757,1.00,12653.00,443.75,1773532.00,9750.35
37760,1.00,12654.00,445.98,1384027.00,8060.41
37763,1.00,12655.00,446.19,1620671.00,9613.38
37766,1.00,12656.00,437.64,1884434.00,10998.00
37769,1.00,12657.00,429.15,1722135.00,10089.00
37772,1.00,12658.00,422.60,1769103.00,9235.46
37775,1.00,12659.00,417.57,2148414.00,10818.31
37778,1.00,12660.00,412.61,1643138.00,8606.73
37781,1.00,12661.00,407.80,1912050.00,9172.27
37784,1.00,12662.00,404.57,1913946.00,9879.64
37787,1.00,12663.00,401.82,1198967.00,7650.24
37790,1.00,12664.00,397.58,1273536.00,7616.21
37793,1.00,12665.00,398.27,1518287.00,9052.91
37796,1.00,12666.00,409.65,1117379.00,7777.08
37799,1.00,12667.00,419.40,1027403.00,6402.94
37802,1.00,12668.00,427.30,941483.00,5902.31
37805,1.00,12669.00,434.12,972217.00,5929.99
37808,1.00,12670.00,438.63,1408018.00,7556.94
37811,1.00,12671.00,442.08,1525121.00,8530.39
37814,1.00,12672.00,446.15,1661054.00,8658.90
37817,1.00,12673.00,449.17,1840871.00,9026.23
37820,1.00,12674.00,451.45,1669706.00,8605.52
37823,1.00,12675.00,449.84,1433606.00,8996.86
37826,1.00,12676.00,439.29,1858031.00,10130.55
37829,1.00,12677.00,432.11,1930075.00,10573.64
37832,1.00,12678.00,425.16,1092905.00,7151.25
37835,1.00,12679.00,418.68,1025172.00,6373.86
37838,1.00,12680.00,414.09,1629224.00,9092.11
37841,1.00,12681.00,410.42,1694782.00,8745.00
37844,1.00,12682.00,408.21,1361423.00,7607.59
37847,1.00,12683.00,403.68,1785673.00,8555.23
37850,1.00,12684.00,400.84,1429348.00,7695.12
37853,1.00,12685.00,403.61,1634976.00,9238.87
37856,1.00,12686.00,412.49,1221417.00,7446.47
37859,1.00,12687.00,421.91,1066785.00,6770.31
37862,1.00,12688.00,426.90,1512219.00,8928.28
37865,1.00,12689.00,430.73,2089508.00,10606.75
37868,1.00,12690.00,434.68,1182545.00,7371.93
37871,1.00,12691.00,440.86,1220109.00,7167.93
37874,1.00,12692.00,444.82,1321262.00,7647.14
37877,1.00,12693.00,448.87,1752222.00,9432.91
37880,1.00,12694.00,450.87,1667912.00,8900.42
37883,1.00,12695.00,445.03,1304824.00,9266.63
37886,1.00,12696.00,435.26,1818555.00,10112.54
37889,1.00,12697.00,428.58,1940875.00,10388.25
37892,1.00,12698.00,422.79,1911407.00,9861.13
37895,1.00,12699.00,418.11,2172869.00,10392.67
37898,1.00,12700.00,414.56,1446082.00,8134.95
37901,1.00,12701.00,410.11,1119742.00,6470.43
37904,1.00,12702.00,405.40,953309.00,5938.65
37907,1.00,12703.00,400.36,1040539.00,6487.42
37910,1.00,12704.00,397.62,1079323.00,6943.98
37913,1.00,12705.00,405.81,1539010.00,9256.81
37916,1.00,12706.00,412.98,1956238.00,9403.89
37919,1.00,12707.00,418.30,1452348.00,7642.42
37922,1.00,12708.00,423.83,1280724.00,7647.00
37925,1.00,12709.00,427.83,2064860.00,9752.27
37928,1.00,12710.00,431.76,1737440.00,8980.52
37931,1.00,12711.00,435.53,1676337.00,8276.70
37934,1.00,12712.00,437.36,1512917.00,8295.91
37937,1.00,12713.00,442.23,1407236.00,7914.87
37940,1.00,12714.00,443.57,1544459.00,8637.67
37943,1.00,12715.00,435.43,1486741.00,9665.49
37946,1.00,12716.00,424.79,1520576.00,9397.85
37949,1.00,12717.00,417.00,1617786.00,9358.94
37952,1.00,12718.00,411.72,1408622.00,8550.19
37955,1.00,12719.00,406.70,1200955.00,7261.63
37958,1.00,12720.00,403.97,1495425.00,8063.88
37961,1.00,12721.00,400.75,1058849.00,6418.95
37964,1.00,12722.00,396.26,1049097.00,6630.87
37967,1.00,12723.00,392.32,1090561.00,6918.96
37970,1.00,12724.00,390.50,1023318.00,7114.53
37973,1.00,12725.00,400.99,1128471.00,7728.36
37976,1.00,12726.00,411.74,1090691.00,6981.60
37979,1.00,12727.00,417.81,1225655.00,7032.16
37982,1.00,12728.00,423.97,1194535.00,7561.16
37985,1.00,12729.00,429.75,1421488.00,7783.30
37988,1.00,12730.00,434.25,1457585.00,8165.90
37991,1.00,12731.00,438.24,1537421.00,8342.41
37994,1.00,12732.00,442.58,1226280.00,7119.45
37997,1.00,12733.00,445.48,1181742.00,7070.72
38000,1.00,12734.00,446.14,1180439.00,7307.84
38003,1.00,12735.00,436.17,1243536.00,7969.92
38006,1.00,12736.00,426.52,1210938.00,7839.32
38009,1.00,12737.00,418.99,1077619.00,7043.50
38012,1.00,12738.00,412.70,1273848.00,6826.56
38015,1.00,12739.00,408.11,1470484.00,7867.42
38018,1.00,12740.00,405.75,1617017.00,8478.37
38021,1.00,12741.00,401.12,1307286.00,7621.58
38024,1.00,12742.00,397.57,1153566.00,7111.21
38027,1.00,12743.00,394.98,920674.00,5596.23
38030,1.00,12744.00,395.59,1104971.00,7519.48
38033,1.00,12745.00,406.79,1149134.00,7903.62
38036,1.00,12746.00,416.19,1388253.00,8059.16
38039,1.00,12747.00,422.96,1619847.00,8499.72
38042,1.00,12748.00,426.95,1798452.00,9447.21
38045,1.00,12749.00,430.12,2006430.00,11273.88
38048,1.00,12750.00,434.18,1600532.00,8704.10
38051,1.00,12751.00,439.13,1071088.00,6694.54
38054,1.00,12752.00,442.92,1229786.00,7524.02
38057,1.00,12753.00,446.59,1647882.00,9306.47
38060,1.00,12754.00,445.17,1092671.00,7774.74
38063,1.00,12755.00,433.96,1159306.00,7947.73
38066,1.00,12756.00,423.90,1097366.00,7118.60
38069,1.00,12757.00,417.09,1091684.00,7064.25
38072,1.00,12758.00,411.73,1455442.00,8720.67
38075,1.00,12759.00,405.53,1582147.00,8162.72
38078,1.00,12760.00,402.77,1441565.00,8052.35
38081,1.00,12761.00,399.69,1563532.00,8276.32
38084,1.00,12762.00,396.77,1325977.00,7677.35
38087,1.00,12763.00,393.69,1334292.00,7975.97
38090,1.00,12764.00,396.57,1652765.00,10363.23
38093,1.00,12765.00,405.51,1710353.00,9679.05
38096,1.00,12766.00,412.45,1732176.00,9325.55
38099,1.00,12767.00,417.49,1686509.00,8911.26
38102,1.00,12768.00,423.20,1637125.00,8183.59
38105,1.00,12769.00,427.09,1285466.00,8130.37
38108,1.00,12770.00,431.74,1113920.00,6820.02
38111,1.00,12771.00,434.99,1242633.00,7473.65
38114,1.00,12772.00,438.68,1602447.00,8348.29
38117,1.00,12773.00,441.51,1927401.00,9496.28
38120,1.00,12774.00,435.80,2037603.00,11515.83
38123,1.00,12775.00,427.57,2139681.00,11229.66
38126,1.00,12776.00,421.24,2124228.00,10497.53
38129,1.00,12777.00,416.11,1594115.00,8539.07
38132,1.00,12778.00,411.90,1763612.00,8787.28
38135,1.00,12779.00,408.06,1575861.00,8376.86
38138,1.00,12780.00,403.96,1902225.00,9015.11
38141,1.00,12781.00,400.33,1980064.00,9579.90
38144,1.00,12782.00,398.05,1597131.00,8222.66
38147,1.00,12783.00,395.87,1559198.00,8009.44
38150,1.00,12784.00,404.68,1422085.00,8641.20
38153,1.00,12785.00,413.75,1532563.00,8960.95
38156,1.00,12786.00,421.38,1375300.00,7814.55
38159,1.00,12787.00,427.76,1502833.00,8210.66
38162,1.00,12788.00,431.66,1436963.00,7496.46
38165,1.00,12789.00,436.59,1152050.00,7067.64
38168,1.00,12790.00,441.51,1332046.00,7376.41
38171,1.00,12791.00,445.30,977915.00,5625.13
38174,1.00,12792.00,449.37,1072799.00,6336.22
38177,1.00,12793.00,451.76,1482618.00,8305.91
38180,1.00,12794.00,442.73,1204917.00,8208.01
38183,1.00,12795.00,433.96,1560770.00,8524.62
38186,1.00,12796.00,427.13,1947407.00,9884.48
38189,1.00,12797.00,422.70,2073928.00,10005.10
38192,1.00,12798.00,419.17,1841656.00,9132.20
38195,1.00,12799.00,415.00,1198626.00,7109.67
38198,1.00,12800.00,411.33,1314409.00,7299.46
38201,1.00,12801.00,407.67,1480012.00,9096.97
38204,1.00,12802.00,405.48,1906501.00,10292.50
38207,1.00,12803.00,404.48,1722285.00,8600.61
38210,1.00,12804.00,414.37,1116376.00,7205.56
38213,1.00,12805.00,423.75,1128061.00,7071.63
38216,1.00,12806.00,431.10,1499235.00,8970.24
38219,1.00,12807.00,436.88,1556276.00,8417.33
38222,1.00,12808.00,441.88,1464910.00,8123.96
38225,1.00,12809.00,444.68,1781219.00,8733.13
38228,1.00,12810.00,448.06,1471996.00,7571.87
38231,1.00,12811.00,452.30,1267574.00,7207.77
38234,1.00,12812.00,455.91,1193604.00,6743.23
38237,1.00,12813.00,454.90,1172880.00,8204.00
38240,1.00,12814.00,443.66,1309146.00,8855.42
38243,1.00,12815.00,434.51,1594383.00,8910.29
38246,1.00,12816.00,429.15,1862466.00,9692.43
38249,1.00,12817.00,423.92,1641989.00,8701.05
38252,1.00,12818.00,420.30,1363034.00,7618.06
38255,1.00,12819.00,415.91,1084228.00,6413.41
38258,1.00,12820.00,412.44,1106142.00,6157.78
38261,1.00,12821.00,407.95,1306514.00,6922.52
38264,1.00,12822.00,404.42,1148416.00,6811.61
38267,1.00,12823.00,406.54,1396544.00,8774.18
38270,1.00,12824.00,416.55,1865781.00,10401.81
38273,1.00,12825.00,423.78,1711425.00,10161.19
38276,1.00,12826.00,431.62,2135649.00,11024.42
38279,1.00,12827.00,437.35,2517427.00,11835.22
38282,1.00,12828.00,441.42,1885081.00,9495.54
38285,1.00,12829.00,446.59,1300651.00,7939.51
38288,1.00,12830.00,451.02,1338820.00,7979.79
38291,1.00,12831.00,454.92,1288906.00,7544.98
38294,1.00,12832.00,457.31,1161588.00,7051.50
38297,1.00,12833.00,455.17,1826495.00,11071.44
38300,1.00,12834.00,446.98,1897066.00,11004.43
38303,1.00,12835.00,439.26,1319883.00,8752.59
38306,1.00,12836.00,430.99,1022099.00,6789.36
38309,1.00,12837.00,424.58,1003284.00,6622.06
38312,1.00,12838.00,419.25,992773.00,6109.84
38315,1.00,12839.00,414.86,934590.00,5979.85
38318,1.00,12840.00,410.86,1409012.00,7420.64
38321,1.00,12841.00,407.10,1735868.00,8753.18
38324,1.00,12842.00,404.60,1691287.00,8555.41
38327,1.00,12843.00,409.18,1911983.00,9979.96
38330,1.00,12844.00,417.11,2071310.00,10330.95
38333,1.00,12845.00,423.85,1927363.00,9473.92
38336,1.00,12846.00,428.10,1954692.00,9145.54
38339,1.00,12847.00,432.45,1918343.00,9465.74
38342,1.00,12848.00,436.16,1766669.00,8714.28
38345,1.00,12849.00,441.36,1280155.00,7293.47
38348,1.00,12850.00,445.28,1457181.00,7939.96
38351,1.00,12851.00,448.45,1351176.00,7296.14
38354,1.00,12852.00,451.47,1531693.00,7953.41
38357,1.00,12853.00,444.95,1271591.00,8389.73
38360,1.00,12854.00,435.41,1658907.00,9065.72
38363,1.00,12855.00,427.88,1306336.00,7683.20
38366,1.00,12856.00,422.46,1012436.00,6308.27
38369,1.00,12857.00,418.32,1003090.00,6031.69
38372,1.00,12858.00,413.97,1102534.00,6467.24
38375,1.00,12859.00,410.17,1187823.00,6332.44
38378,1.00,12860.00,406.89,1640194.00,8481.58
38381,1.00,12861.00,403.51,1330933.00,7312.16
38384,1.00,12862.00,401.19,1943274.00,9614.94
38387,1.00,12863.00,408.30,1735510.00,9511.57
38390,1.00,12864.00,417.94,1297924.00,7717.53
38393,1.00,12865.00,425.48,1470980.00,8224.87
38396,1.00,12866.00,431.11,2118884.00,11260.45
38399,1.00,12867.00,435.05,1700987.00,8809.22
38402,1.00,12868.00,439.52,1401577.00,7866.41
38405,1.00,12869.00,442.79,1392672.00,8125.24
38408,1.00,12870.00,446.41,1500553.00,7964.89
38411,1.00,12871.00,448.88,1542505.00,8372.56
38414,1.00,12872.00,449.54,1351720.00,7860.41
38417,1.00,12873.00,440.49,1163210.00,7551.38
38420,1.00,12874.00,430.51,1096615.00,7453.73
38423,1.00,12875.00,421.98,1038472.00,6451.14
38426,1.00,12876.00,414.65,1026037.00,6167.04
38429,1.00,12877.00,408.91,1284691.00,7320.47
38432,1.00,12878.00,404.91,1307965.00,7614.36
38435,1.00,12879.00,400.00,1216358.00,7287.77
38438,1.00,12880.00,395.34,1314758.00,7347.54
38441,1.00,12881.00,393.47,1543783.00,8147.62
38444,1.00,12882.00,391.64,1487436.00,8097.92
38447,1.00,12883.00,399.91,1655885.00,9769.84
38450,1.00,12884.00,409.74,1324237.00,8017.76
38453,1.00,12885.00,417.29,1252445.00,7317.24
38456,1.00,12886.00,422.98,1278771.00,7619.80
38459,1.00,12887.00,428.13,1622503.00,8406.66
38462,1.00,12888.00,430.84,1837502.00,9533.70
38465,1.00,12889.00,434.60,1831183.00,9065.53
38468,1.00,12890.00,437.80,1921720.00,9575.74
38471,1.00,12891.00,440.45,1810322.00,8807.78
38474,1.00,12892.00,440.22,2217233.00,12002.47
38477,1.00,12893.00,432.07,1910377.00,10897.12
38480,1.00,12894.00,425.54,1441998.00,8396.23
38483,1.00,12895.00,419.19,1516987.00,8338.55
38486,1.00,12896.00,414.88,1438724.00,7859.42
38489,1.00,12897.00,408.92,1087544.00,6726.56
38492,1.00,12898.00,402.31,1348785.00,7968.72
38495,1.00,12899.00,398.71,1441665.00,7982.98
38498,1.00,12900.00,395.70,1122096.00,6829.00
38501,1.00,12901.00,392.04,1183027.00,7195.03
38504,1.00,12902.00,394.60,2158418.00,11871.45
38507,1.00,12903.00,402.95,1836927.00,11172.41
38510,1.00,12904.00,413.42,1741649.00,9664.50
38513,1.00,12905.00,419.36,1622122.00,9022.49
38516,1.00,12906.00,425.59,1394911.00,8193.55
38519,1.00,12907.00,429.94,2123007.00,10812.74
38522,1.00,12908.00,433.64,2117990.00,10371.21
38525,1.00,12909.00,437.27,1692765.00,9025.22
38528,1.00,12910.00,440.47,1651072.00,8991.29
38531,1.00,12911.00,444.18,2267383.00,10577.13
38534,1.00,12912.00,440.54,2723561.00,13295.71
38537,1.00,12913.00,432.41,2453998.00,12155.14
38540,1.00,12914.00,425.11,1565263.00,9201.69
